"Dataset","Window","WindowStart","WindowEnd","Model","Raw_Time","Sym_Time","Raw_NLL","Sym_NLL","SpeedUp","Param1_Name","Param1_Raw","Param1_Sym","Param2_Name","Param2_Raw","Param2_Sym","Param_AbsDiff","Raw_Conv","Sym_Conv"
"MIMIC-III",615,307001,317000,"normal",0.00700000001234002,0.00099999998928979,36476.2445739424,15095.1017295656,7.00000008731149,"mu",156.807405476652,157.238152828293,"sigma",9.28765643612839,8.34400763633311,0.687198075718356,TRUE,TRUE
"MIMIC-III",615,307001,317000,"gamma",0.0540000000037253,0.00200000000768341,37232.1990162577,15291.1189693811,26.9999998981366,"shape",244.325832558865,358.86375679855,"rate",1.55812643450507,2.2815892398702,57.6306935225251,TRUE,TRUE
"MIMIC-III",616,307501,317500,"normal",0.00800000000162981,0.00100000001839362,37137.3417607817,15785.4363070548,7.99999985448085,"mu",156.036298158768,156.287275001749,"sigma",9.92240544317043,9.54285252652797,0.315264879811949,TRUE,TRUE
"MIMIC-III",616,307501,317500,"gamma",0.0589999999792781,0.00200000000768341,37841.4562015702,16070.907942422,29.4999998763087,"shape",214.141136254512,291.638326241475,"rate",1.37237656646437,1.86411772279157,38.9944655716453,TRUE,TRUE
"MIMIC-III",617,308001,318000,"normal",0.00699999998323619,0.00100000001839362,37144.8466080554,15773.2237182086,6.99999985448085,"mu",155.650100131469,155.908900012138,"sigma",9.92986066508804,9.52974972237534,0.329455411691331,TRUE,TRUE
"MIMIC-III",617,308001,318000,"gamma",0.0659999999916181,0.00200000000768341,37827.1684087591,16051.5531374212,32.9999998690328,"shape",213.663616283798,291.355110151601,"rate",1.3727172275541,1.86683625437411,39.0928064473117,TRUE,TRUE
"MIMIC-III",618,308501,318500,"normal",0.00700000001234002,0.00099999998928979,37093.2999443036,15696.4745894263,7.00000008731149,"mu",155.281296895885,155.537509229154,"sigma",9.87880521405152,9.45255315877832,0.341232194271154,TRUE,TRUE
"MIMIC-III",618,308501,318500,"gamma",0.0620000000053551,0.00200000000768341,37765.349677139,15963.2044391023,30.9999998835847,"shape",215.285069216558,295.442487606105,"rate",1.3864192045203,1.89755279690976,40.334275990968,TRUE,TRUE
"MIMIC-III",619,309001,319000,"normal",0.0199999999895226,0.00099999998928979,37063.2076148376,15665.806343911,20.0000002037268,"mu",155.080700706183,155.36771307598,"sigma",9.84912487142138,9.42184463150353,0.357146304857427,TRUE,TRUE
"MIMIC-III",619,309001,319000,"gamma",0.0560000000114087,0.00199999997857958,37727.5973441991,15925.3746241674,28.0000003055902,"shape",216.384533688525,297.164960200212,"rate",1.39530686795527,1.91070778762785,40.64791371568,TRUE,TRUE
"MIMIC-III",620,309501,319500,"normal",0.00799999997252598,0.00100000001839362,37097.1012192339,15690.1584440664,7.99999982537702,"mu",154.706898349066,155.021099944287,"sigma",9.8825626724272,9.44552166537423,0.375621301137206,TRUE,TRUE
"MIMIC-III",620,309501,319500,"gamma",0.0609999999869615,0.00099999998928979,37740.944390137,15950.4074853795,61.0000006402843,"shape",214.807595102831,294.287430194361,"rate",1.38848310820916,1.89643700189387,39.9938944926076,TRUE,TRUE
"MIMIC-III",621,310001,320000,"normal",0.00700000001234002,0.00099999998928979,37050.9852381075,15663.0065220827,7.00000008731149,"mu",154.643699662101,154.963965967918,"sigma",9.8370920112995,9.41861348257089,0.369372417272947,TRUE,TRUE
"MIMIC-III",621,310001,320000,"gamma",0.0659999999916181,0.00099999998928979,37702.2264311218,15923.3263559348,66.000000698492,"shape",216.240818479984,295.721647142683,"rate",1.39831737459279,1.90638642545018,39.9944488567778,TRUE,TRUE
"MIMIC-III",622,310501,320500,"normal",0.0089999999909196,0,37090.4244810459,15712.3394858581,NA,"mu",154.077714961575,154.345500188892,"sigma",9.87596164882591,9.46678480535885,0.338481035391809,TRUE,TRUE
"MIMIC-III",622,310501,320500,"gamma",0.0690000000176951,0.00199999997857958,37711.3184622845,15966.8342681172,34.5000003783498,"shape",214.261875955556,290.571246943087,"rate",1.39060901620058,1.88069743019966,38.3997297007652,TRUE,TRUE
"MIMIC-III",623,311001,321000,"normal",0.0089999999909196,0.00100000001839362,36783.2220941287,15423.7437377499,8.99999982537702,"mu",153.81389992118,154.087536833969,"sigma",9.57718793455629,9.18022479919978,0.335300024072916,TRUE,TRUE
"MIMIC-III",623,311001,321000,"gamma",0.0709999999962747,0.00200000000768341,37397.6978103648,15612.3254919456,35.4999998617568,"shape",227.389134851423,312.523487942899,"rate",1.47833906112835,2.02616237208026,42.8410882012139,TRUE,TRUE
"MIMIC-III",624,311501,321500,"normal",0.00700000001234002,0,36685.9271838899,15307.1394921165,NA,"mu",153.458688906473,153.740815781102,"sigma",9.48445227503151,9.06749115624631,0.349543996707015,TRUE,TRUE
"MIMIC-III",624,311501,321500,"gamma",0.0650000000023283,0.00200000000768341,37292.2780046971,15477.4854487027,32.4999998763087,"shape",231.171185033497,320.183057429331,"rate",1.50640587642872,2.08050871375902,44.7929876165824,TRUE,TRUE
"MIMIC-III",625,312001,322000,"normal",0.00800000000162981,0.00099999998928979,35202.4537479637,14068.6722794688,8.00000008731149,"mu",153.860197337217,154.148467785279,"sigma",8.17684977277629,7.86131872610736,0.301900747365795,TRUE,TRUE
"MIMIC-III",625,312001,322000,"gamma",0.104999999981374,0.00200000000768341,35409.767112094,14090.3950369061,52.4999997889972,"shape",338.900250281997,391.123502117494,"rate",2.20265016799523,2.53699353315201,26.2787976003267,TRUE,TRUE
"MIMIC-III",626,312501,322500,"normal",0.00800000000162981,0,34897.6323592263,13799.3302543944,NA,"mu",153.752400022406,154.040308700124,"sigma",7.93135932393187,7.63122922565584,0.294019387997063,TRUE,TRUE
"MIMIC-III",626,312501,322500,"gamma",0.0519999999960419,0.00200000000768341,35147.3229671705,13836.7856361888,25.9999998981366,"shape",356.779540524572,413.568580535283,"rate",2.32048261766323,2.68446460850268,28.5765110007749,TRUE,TRUE
"MIMIC-III",627,313001,323000,"normal",0.00699999998323619,0.00100000001839362,34317.2555469346,13242.2286179796,6.99999985448085,"mu",153.536700761895,153.845537322365,"sigma",7.48414352752592,7.17532828022111,0.308825903887627,TRUE,TRUE
"MIMIC-III",627,313001,323000,"gamma",0.0640000000130385,0.00200000000768341,34604.2344629005,13277.2541648794,31.9999998835847,"shape",396.560774158887,467.011861100571,"rate",2.58284013002315,3.0352077060515,35.4517272588562,TRUE,TRUE
"MIMIC-III",628,313501,323500,"normal",0.00800000000162981,0.00099999998928979,34614.1038098105,13450.4606265155,8.00000008731149,"mu",153.897000342905,154.212117733682,"sigma",7.70964534910243,7.3471442839832,0.338809227947749,TRUE,TRUE
"MIMIC-III",628,313501,323500,"gamma",0.0670000000100117,0.00200000000768341,34868.3598950897,13474.3966210267,33.4999998763087,"shape",377.901423449691,448.388549986663,"rate",2.45554742343799,2.90724808814371,35.4694136008388,TRUE,TRUE
"MIMIC-III",629,314001,324000,"normal",0.00800000000162981,0.00099999998928979,34807.7422714599,13610.93965727,8.00000008731149,"mu",154.189300068885,154.506635350945,"sigma",7.86038847162954,7.47941408688052,0.349154833404645,TRUE,TRUE
"MIMIC-III",629,314001,324000,"gamma",0.0639999999839347,0.00100000001839362,35047.7653078647,13630.2505782877,63.999998806743,"shape",365.951485336351,434.654587758745,"rate",2.37339054366966,2.81282835434973,34.571270116537,TRUE,TRUE
"MIMIC-III",630,314501,324500,"normal",0.0100000000093132,0.00099999998928979,34144.6566568478,12988.8013358635,10.0000001164153,"mu",154.517098091351,154.76417979542,"sigma",7.3560795644279,7.26892043776815,0.167120415364125,TRUE,TRUE
"MIMIC-III",630,314501,324500,"gamma",0.0810000000055879,0.00200000000768341,34206.906740261,12996.6207512064,40.4999998472049,"shape",434.903834831379,454.468476194229,"rate",2.81459744768929,2.93648654830089,9.84326523173064,TRUE,TRUE
"MIMIC-III",631,315001,325000,"normal",0.0089999999909196,0.00100000001839362,34111.9161629276,12943.7338366805,8.99999982537702,"mu",154.586398937834,154.830624164338,"sigma",7.33203741735517,7.23323285812236,0.171514892868037,TRUE,TRUE
"MIMIC-III",631,315001,325000,"gamma",0.131999999983236,0.00200000000768341,34178.1168024289,12952.6123997291,65.9999997380655,"shape",437.818565778289,459.168986241617,"rate",2.83219274140721,2.96558549102623,10.7419066064736,TRUE,TRUE
"MIMIC-III",632,315501,325500,"normal",0.0119999999878928,0.00100000001839362,33985.2054474173,12893.7264172657,11.9999997671694,"mu",154.162198834811,154.444718066486,"sigma",7.23971737420522,7.19517951637262,0.163528544753572,TRUE,TRUE
"MIMIC-III",632,315501,325500,"gamma",0.0950000000011642,0.00200000000768341,34038.4480236002,12890.1632088003,47.4999998181011,"shape",447.801446268564,462.823017385391,"rate",2.90474320774407,2.99666339126893,7.55674565017563,TRUE,TRUE
"MIMIC-III",633,316001,326000,"normal",0.0100000000093132,0.00099999998928979,34607.3332531834,13525.7168427721,10.0000001164153,"mu",153.928996546717,154.212934501398,"sigma",7.70442758886077,7.72412852097212,0.1518194433958,TRUE,TRUE
"MIMIC-III",633,316001,326000,"gamma",0.0679999999993015,0.00200000000768341,34721.1107580046,13582.1400625359,33.9999998690328,"shape",389.372599369217,395.160207219413,"rate",2.52955921095944,2.56242578741011,2.91023721332309,TRUE,TRUE
"MIMIC-III",634,316501,326500,"normal",0.0100000000093132,0.00099999998928979,34768.1522252657,13720.2101270509,10.0000001164153,"mu",153.166798278578,153.479220928391,"sigma",7.82932885746879,7.8899677072826,0.18653074981357,TRUE,TRUE
"MIMIC-III",634,316501,326500,"gamma",0.0750000000116415,0.00200000000768341,34870.7509283392,13768.2561641739,37.4999998617568,"shape",374.146869199975,373.542039703433,"rate",2.44274066526484,2.43391441753372,0.306827872136555,TRUE,TRUE
"MIMIC-III",635,317001,327000,"normal",0.00800000000162981,0.00099999998928979,35152.8645578019,14015.7049322766,8.00000008731149,"mu",153.198699991908,153.509320367265,"sigma",8.13639767370873,8.14850338761781,0.16136304463319,TRUE,TRUE
"MIMIC-III",635,317001,327000,"gamma",0.0629999999946449,0.00100000001839362,35211.7560363268,14037.1077738301,62.9999988358468,"shape",349.663954886757,352.326397498731,"rate",2.28242371814417,2.29522991983901,1.33762440683455,TRUE,TRUE
"MIMIC-III",636,317501,327500,"normal",0.00900000002002344,0.00099999998928979,34797.6684146774,13687.0221849548,9.00000011641532,"mu",154.164608152697,154.464634749125,"sigma",7.85246796169939,7.94955401376598,0.198556324247257,TRUE,TRUE
"MIMIC-III",636,317501,327500,"gamma",0.0570000000006985,0.00200000000768341,34786.1353654238,13688.5691901894,28.4999998908606,"shape",385.514182677467,376.013981880884,"rate",2.50066551451758,2.43438422987248,4.78324104061438,TRUE,TRUE
"MIMIC-III",637,318001,328000,"normal",0.00800000000162981,0,34792.3764895555,13669.058836215,NA,"mu",154.44979989379,154.727268534465,"sigma",7.84832027859167,7.9337096166867,0.181428989385263,TRUE,TRUE
"MIMIC-III",637,318001,328000,"gamma",0.0570000000006985,0.00200000000768341,34793.8218390365,13679.3714324963,28.4999998908606,"shape",386.347600870357,378.193539222684,"rate",2.5014441025586,2.44433514469725,4.1055853027673,TRUE,TRUE
"MIMIC-III",638,318501,328500,"normal",0.00699999998323619,0.00100000001839362,34871.6287244116,13820.1388890441,6.99999985448085,"mu",154.304002349791,154.488519690997,"sigma",7.91076248156988,8.06347950129103,0.168617180463707,TRUE,TRUE
"MIMIC-III",638,318501,328500,"gamma",0.0709999999962747,0.00200000000768341,34866.4357671374,13823.8728011832,35.4999998617568,"shape",380.066002298562,365.480315979253,"rate",2.46309668137047,2.36581405716566,7.34148447175659,TRUE,TRUE
"MIMIC-III",639,319001,329000,"normal",0.00699999998323619,0.00100000001839362,34923.4140698443,13880.4356278161,6.99999985448085,"mu",154.250800106702,154.424589630182,"sigma",7.95183838423573,8.11579479928065,0.168872969262388,TRUE,TRUE
"MIMIC-III",639,319001,329000,"gamma",0.0669999999809079,0.00200000000768341,34917.0836409799,13882.7181866872,33.4999998617568,"shape",375.960409140902,360.616843094939,"rate",2.4373311277708,2.33529458222477,7.7228012957545,TRUE,TRUE
"MIMIC-III",640,319501,329500,"normal",0.00700000001234002,0,34930.9760836438,13922.6840023958,NA,"mu",154.234300008464,154.364475205338,"sigma",7.95785427569335,8.15194350891056,0.162132215045704,TRUE,TRUE
"MIMIC-III",640,319501,329500,"gamma",0.0639999999839347,0.00200000000768341,34920.7089448897,13919.9261854648,31.9999998690328,"shape",375.602145225125,357.500083663628,"rate",2.43526943234581,2.31600918061813,9.11066090661221,TRUE,TRUE
"MIMIC-III",641,320001,330000,"normal",0.0099999999802094,0.00100000001839362,34868.6324689121,13909.4603307963,9.99999979627319,"mu",153.905099879781,153.995103460779,"sigma",7.90839652643985,8.14021140103949,0.160909227798767,TRUE,TRUE
"MIMIC-III",641,320001,330000,"gamma",0.0599999999976717,0.00200000000768341,34843.7892773849,13896.756002936,29.9999998835847,"shape",379.843353613943,357.511488056353,"rate",2.46803900514701,2.32163904893304,11.2391327569022,TRUE,TRUE
"MIMIC-III",642,320501,330500,"normal",0.00800000000162981,0.00099999998928979,34425.9793320696,13480.4437123974,8.00000008731149,"mu",154.078299718804,154.154978178827,"sigma",7.56596364528433,7.77084308285481,0.140778948796657,TRUE,TRUE
"MIMIC-III",642,320501,330500,"gamma",0.0579999999899883,0.00099999998928979,34415.7628027665,13482.9392949173,58.0000006111804,"shape",414.728126305483,391.861965639245,"rate",2.69167056745943,2.54208073092194,11.5078752513879,TRUE,TRUE
"MIMIC-III",643,321001,331000,"normal",0.00700000001234002,0.00099999998928979,34409.0066697329,13465.5045551656,7.00000008731149,"mu",154.277693550083,154.332115045221,"sigma",7.5531329032394,7.75805464335195,0.129671617625106,TRUE,TRUE
"MIMIC-III",643,321001,331000,"gamma",0.0599999999976717,0.00200000000768341,34407.9251699228,13473.569950441,29.9999998835847,"shape",416.463753009677,393.644824611355,"rate",2.69944155408696,2.55071416318337,11.483827894613,TRUE,TRUE
"MIMIC-III",644,321501,331500,"normal",0.00800000000162981,0.00100000001839362,34586.6404886473,13652.3223820562,7.99999985448085,"mu",154.809501217511,154.866153993902,"sigma",7.68849879954511,7.91523250916514,0.141693243005412,TRUE,TRUE
"MIMIC-III",644,321501,331500,"gamma",0.0540000000037253,0.00200000000768341,34602.5765149548,13672.1330841488,26.9999998981366,"shape",403.308182949756,379.948328481779,"rate",2.60518971955814,2.45346631766552,11.7557889349347,TRUE,TRUE
"MIMIC-III",645,322001,332000,"normal",0.00799999997252598,0.00100000001839362,34727.7565485498,13804.8686845313,7.99999982537702,"mu",155.086400037696,155.174316013302,"sigma",7.79776736601641,8.04664599679007,0.168397303189685,TRUE,TRUE
"MIMIC-III",645,322001,332000,"gamma",0.0519999999960419,0.00200000000768341,34749.0170663485,13829.8567962288,25.9999998981366,"shape",393.090254478442,368.77282888213,"rate",2.53465292228899,2.37656693313533,12.2377557927333,TRUE,TRUE
"MIMIC-III",646,322501,332500,"normal",0.00800000000162981,0.00100000001839362,35132.8831855096,14178.5244684924,7.99999985448085,"mu",155.551098813872,155.643767905788,"sigma",8.12016269270598,8.37854072887203,0.175523564041286,TRUE,TRUE
"MIMIC-III",646,322501,332500,"gamma",0.0679999999993015,0.00200000000768341,35143.9398850837,14192.9952138189,33.9999998690328,"shape",365.349871861639,342.935099301558,"rate",2.3487450933624,2.2033825467645,11.2800675533397,TRUE,TRUE
"MIMIC-III",647,323001,333000,"normal",0.00800000000162981,0.00099999998928979,35305.6422352223,14358.4886158487,8.00000008731149,"mu",155.953600014752,156.094028968933,"sigma",8.26166441933478,8.54170777390469,0.210236154375426,TRUE,TRUE
"MIMIC-III",647,323001,333000,"gamma",0.0639999999839347,0.00200000000768341,35329.2189770216,14386.2710019947,31.9999998690328,"shape",353.866230468678,331.069319655031,"rate",2.26904789825168,2.12100073261499,11.4724789896418,TRUE,TRUE
"MIMIC-III",648,323501,333500,"normal",0.00800000000162981,0.00099999998928979,35349.7027541186,14396.6011723596,8.00000008731149,"mu",156.339300074802,156.482949416892,"sigma",8.29814462346294,8.57529270368994,0.210398711158454,TRUE,TRUE
"MIMIC-III",648,323501,333500,"gamma",0.0580000000190921,0.00200000000768341,35397.4592583056,14442.0377753291,28.9999998981366,"shape",350.852906572851,329.104067079561,"rate",2.24417948473143,2.1031644186271,10.9449272796971,TRUE,TRUE
"MIMIC-III",649,324001,334000,"normal",0.00800000000162981,0,35432.7772755963,14470.6058332359,NA,"mu",156.681584739235,156.813451579338,"sigma",8.36735993679115,8.64319216219485,0.203849532753368,TRUE,TRUE
"MIMIC-III",649,324001,334000,"gamma",0.0559999999823049,0.00200000000768341,35498.9616332598,14530.9648341304,27.9999998835847,"shape",345.286381365875,324.39590517302,"rate",2.20374756060106,2.06870719706169,10.5127582781975,TRUE,TRUE
"MIMIC-III",650,324501,334500,"normal",0.0100000000093132,0.00099999998928979,35717.8819548098,14707.2379889386,10.0000001164153,"mu",157.215101260759,157.374549353327,"sigma",8.6093595026782,8.86599042515659,0.208039507523423,TRUE,TRUE
"MIMIC-III",650,324501,334500,"gamma",0.0800000000162981,0.00199999997857958,35793.1081657235,14778.3310606908,40.0000004365575,"shape",327.716011782885,309.858106604397,"rate",2.0845073237817,1.96894473172791,8.98673388527058,TRUE,TRUE
"MIMIC-III",651,325001,335000,"normal",0.00900000002002344,0.00099999998928979,35893.5227443888,14845.619353574,9.00000011641532,"mu",157.764513287487,157.8837335824,"sigma",8.76188331351685,8.99880114597165,0.178069063683855,TRUE,TRUE
"MIMIC-III",651,325001,335000,"gamma",0.0789999999979045,0.00200000000768341,35989.4202472652,14932.9857568808,39.4999998472049,"shape",317.285174404816,301.826271539399,"rate",2.01113162114024,1.91171871860773,7.77915788397446,TRUE,TRUE
"MIMIC-III",652,325501,335500,"normal",0.00800000000162981,0.00099999998928979,35906.5358495891,14890.3812213768,8.00000008731149,"mu",158.38469585405,158.502174792651,"sigma",8.77331762781561,9.04257262776052,0.193366969273185,TRUE,TRUE
"MIMIC-III",652,325501,335500,"gamma",0.0689999999885913,0.00200000000768341,36026.5460513271,14996.2638216124,34.4999998617568,"shape",317.434155537287,300.216966481962,"rate",2.00419740736587,1.89410427124511,8.66364109572259,TRUE,TRUE
